Date,Close,Volume,Company,Ticker,Close_Normalised,YearMonth
2024-02-08,189.55999755859372,83034000,Tesla,TSLA,887.0932015249742,2024-02
2024-02-09,193.57000732421875,84476300,Tesla,TSLA,905.8590405572055,2024-02
2024-02-12,188.1300048828125,95498600,Tesla,TSLA,880.4011947869814,2024-02
2024-02-13,184.0200042724609,86759500,Tesla,TSLA,861.1674237030826,2024-02
2024-02-14,188.7100067138672,81203000,Tesla,TSLA,883.1154577529408,2024-02
2024-02-15,200.4499969482422,120831800,Tesla,TSLA,938.0556648483987,2024-02
2024-02-16,199.9499969482422,111346700,Tesla,TSLA,935.7157903681547,2024-02
2024-02-20,193.75999450683597,104545800,Tesla,TSLA,906.7481328775644,2024-02
2024-02-21,194.7700042724609,103500300,Tesla,TSLA,911.4747250283307,2024-02
2024-02-22,197.41000366210935,92739500,Tesla,TSLA,923.8292594277274,2024-02
2024-02-23,191.97000122070312,78841900,Tesla,TSLA,898.3714136575035,2024-02
2024-02-26,199.3999938964844,111747100,Tesla,TSLA,933.1419141584257,2024-02
2024-02-27,199.72999572753903,108645400,Tesla,TSLA,934.6862398842629,2024-02
2024-02-28,202.0399932861328,99806200,Tesla,TSLA,945.4964485578223,2024-02
2024-02-29,201.8800048828125,85907000,Tesla,TSLA,944.747742993694,2024-02
2024-03-01,202.63999938964844,82243100,Tesla,TSLA,948.3043264970363,2024-03
2024-03-04,188.13999938964844,134334900,Tesla,TSLA,880.4479665699574,2024-03
2024-03-05,180.7400054931641,119660800,Tesla,TSLA,845.8178528252657,2024-03
2024-03-06,176.5399932861328,107920900,Tesla,TSLA,826.1628500653734,2024-03
2024-03-07,178.64999389648438,102129000,Tesla,TSLA,836.0371232282956,2024-03
2024-03-08,175.33999633789062,85544600,Tesla,TSLA,820.547165594248,2024-03
2024-03-11,177.77000427246094,85391500,Tesla,TSLA,831.9189927000315,2024-03
2024-03-12,177.5399932861328,87391700,Tesla,TSLA,830.8425990258617,2024-03
2024-03-13,169.47999572753906,106524500,Tesla,TSLA,793.1238338294951,2024-03
2024-03-14,162.5,126325700,Tesla,TSLA,760.459206079332,2024-03
2024-03-15,163.57000732421875,97146800,Tesla,TSLA,765.4665717425595,2024-03
2024-03-18,173.8000030517578,108214400,Tesla,TSLA,813.3403836143092,2024-03
2024-03-19,171.32000732421875,77271400,Tesla,TSLA,801.734626186343,2024-03
2024-03-20,175.66000366210938,83846700,Tesla,TSLA,822.0447195371094,2024-03
2024-03-21,172.82000732421875,73178000,Tesla,TSLA,808.7542496270753,2024-03
2024-03-22,170.8300018310547,75580600,Tesla,TSLA,799.441523489075,2024-03
2024-03-25,172.6300048828125,74228600,Tesla,TSLA,807.8650858994143,2024-03
2024-03-26,177.6699981689453,113186200,Tesla,TSLA,831.4509892410617,2024-03
2024-03-27,179.8300018310547,81804000,Tesla,TSLA,841.5592641334689,2024-03
2024-03-28,175.7899932861328,77654800,Tesla,TSLA,822.6530383450072,2024-03
2024-04-01,175.22000122070312,81562100,Tesla,TSLA,819.9856185693262,2024-04
2024-04-02,166.6300048828125,116650600,Tesla,TSLA,779.7865921364851,2024-04
2024-04-03,168.3800048828125,82950100,Tesla,TSLA,787.9761528173394,2024-04
2024-04-04,171.11000061035156,123162000,Tesla,TSLA,800.7518474854276,2024-04
2024-04-05,164.89999389648438,143157600,Tesla,TSLA,771.6905750215828,2024-04
2024-04-08,172.97999572753906,104423300,Tesla,TSLA,809.5029551912038,2024-04
2024-04-09,176.8800048828125,102951700,Tesla,TSLA,827.7540189814891,2024-04
2024-04-10,171.75999450683594,84532400,Tesla,TSLA,803.793655746824,2024-04
2024-04-11,174.60000610351562,94516000,Tesla,TSLA,817.0841970641602,2024-04
2024-04-12,171.0500030517578,64722700,Tesla,TSLA,800.4710739729667,2024-04
2024-04-15,161.47999572753906,100245300,Tesla,TSLA,755.6858421455895,2024-04
2024-04-16,157.11000061035156,97000000,Tesla,TSLA,735.2353620385928,2024-04
2024-04-17,155.4499969482422,82439700,Tesla,TSLA,727.4669616264299,2024-04
2024-04-18,149.92999267578125,96098800,Tesla,TSLA,701.6347273704904,2024-04
2024-04-19,147.0500030517578,87074500,Tesla,TSLA,688.1570989212498,2024-04
2024-04-22,142.0500030517578,107097600,Tesla,TSLA,664.7583541188089,2024-04
2024-04-23,144.67999267578125,124545100,Tesla,TSLA,677.0660453279273,2024-04
2024-04-24,162.1300048828125,181178000,Tesla,TSLA,758.7277218142882,2024-04
2024-04-25,170.17999267578125,126427500,Tesla,TSLA,796.3996438203764,2024-04
2024-04-26,168.2899932861328,109815700,Tesla,TSLA,787.5549211413457,2024-04
2024-04-29,194.0500030517578,243869700,Tesla,TSLA,908.1053000641951,2024-04
2024-04-30,183.27999877929688,127031800,Tesla,TSLA,857.7043837656927,2024-04
2024-05-01,179.99000549316406,92829700,Tesla,TSLA,842.3080411048994,2024-05
2024-05-02,180.00999450683594,89148000,Tesla,TSLA,842.4015846708515,2024-05
2024-05-03,181.19000244140625,75491500,Tesla,TSLA,847.9237255760248,2024-05
2024-05-06,184.75999450683597,84390300,Tesla,TSLA,864.6303922331707,2024-05
2024-05-07,177.80999755859375,75045900,Tesla,TSLA,832.106151239238,2024-05
2024-05-08,174.72000122070312,79969500,Tesla,TSLA,817.645744089082,2024-05
2024-05-09,171.97000122070312,65950300,Tesla,TSLA,804.7764344477395,2024-05
2024-05-10,168.47000122070312,72627200,Tesla,TSLA,788.3973130860307,2024-05
2024-05-13,171.88999938964844,67018900,Tesla,TSLA,804.4020459620242,2024-05
2024-05-14,177.5500030517578,86407400,Tesla,TSLA,830.88944221614,2024-05
2024-05-15,173.99000549316406,79663000,Tesla,TSLA,814.2295473419703,2024-05
2024-05-16,174.83999633789062,59812200,Tesla,TSLA,818.207291114004,2024-05
2024-05-17,177.4600067138672,77445800,Tesla,TSLA,830.4682819474484,2024-05
2024-05-20,174.9499969482422,61727400,Tesla,TSLA,818.7220663559497,2024-05
2024-05-21,186.6000061035156,115266500,Tesla,TSLA,873.2411845900184,2024-05
2024-05-22,180.11000061035156,88313500,Tesla,TSLA,842.8695881298213,2024-05
2024-05-23,173.74000549316406,71975500,Tesla,TSLA,813.0596101018483,2024-05
2024-05-24,179.24000549316406,65584500,Tesla,TSLA,838.7982293845333,2024-05
2024-05-28,176.75,59736600,Tesla,TSLA,827.145628766289,2024-05
2024-05-29,176.19000244140625,54782600,Tesla,TSLA,824.5249807735838,2024-05
2024-05-30,178.7899932861328,77618400,Tesla,TSLA,836.6922852264718,2024-05
2024-05-31,178.0800018310547,67314600,Tesla,TSLA,833.3697034526144,2024-05
2024-06-03,176.2899932861328,68568900,Tesla,TSLA,824.9929128252514,2024-06
2024-06-04,174.77000427246094,60056300,Tesla,TSLA,817.8797458185668,2024-06
2024-06-05,175.0,57953800,Tesla,TSLA,818.9560680854346,2024-06
2024-06-06,177.94000244140625,69887000,Tesla,TSLA,832.7145414544383,2024-06
2024-06-07,177.47999572753906,56244900,Tesla,TSLA,830.5618255134007,2024-06
2024-06-10,173.7899932861328,50774600,Tesla,TSLA,813.2935404240309,2024-06
2024-06-11,170.66000366210938,64761900,Tesla,TSLA,798.6459747346684,2024-06
2024-06-12,177.2899932861328,90389400,Tesla,TSLA,829.6726617857395,2024-06
2024-06-13,182.47000122070312,118984100,Tesla,TSLA,853.9137985328656,2024-06
2024-06-14,178.00999450683594,82038200,Tesla,TSLA,833.0420867498752,2024-06
2024-06-17,187.44000244140625,109786100,Tesla,TSLA,877.1721565790762,2024-06
2024-06-18,184.8600006103516,68982300,Tesla,TSLA,865.0983956921405,2024-06
2024-06-20,181.57000732421875,55893100,Tesla,TSLA,849.7020530313471,2024-06
2024-06-21,183.00999450683597,61937300,Tesla,TSLA,856.4408315523164,2024-06
2024-06-24,182.5800018310547,61992100,Tesla,TSLA,854.4285737748114,2024-06
2024-06-25,187.3500061035156,62905700,Tesla,TSLA,876.7509963103846,2024-06
2024-06-26,196.3699951171875,95737100,Tesla,TSLA,918.9622805207305,2024-06
2024-06-27,197.4199981689453,72746500,Tesla,TSLA,923.8760312107037,2024-06
2024-06-28,197.8800048828125,95438100,Tesla,TSLA,926.0287471517412,2024-06
2024-07-01,209.8600006103516,135691400,Tesla,TSLA,982.0921197043454,2024-07
2024-07-02,231.25999450683597,205047900,Tesla,TSLA,1082.238718895872,2024-07
2024-07-03,246.38999938964844,166561500,Tesla,TSLA,1153.0433435183947,2024-07
2024-07-05,251.5200042724609,154501200,Tesla,TSLA,1177.0504785360358,2024-07
2024-07-08,252.94000244140625,157219600,Tesla,TSLA,1183.695713491053,2024-07
2024-07-09,262.3299865722656,160210900,Tesla,TSLA,1227.638481966443,2024-07
2024-07-10,263.260009765625,128519400,Tesla,TSLA,1231.9907570387963,2024-07
2024-07-11,241.02999877929688,221707300,Tesla,TSLA,1127.959886233886,2024-07
2024-07-12,248.22999572753903,155955800,Tesla,TSLA,1161.6540644679405,2024-07
2024-07-15,252.63999938964844,146912900,Tesla,TSLA,1182.291774521446,2024-07
2024-07-16,256.5599975585937,126332500,Tesla,TSLA,1200.6363818776833,2024-07
2024-07-17,248.5,115584800,Tesla,TSLA,1162.917616681317,2024-07
2024-07-18,249.22999572753903,110869000,Tesla,TSLA,1166.3338134284286,2024-07
2024-07-19,239.1999969482422,87403900,Tesla,TSLA,1119.3959370673165,2024-07
2024-07-22,251.50999450683597,101225400,Tesla,TSLA,1177.0036353457579,2024-07
2024-07-23,246.3800048828125,111928200,Tesla,TSLA,1152.9965717354187,2024-07
2024-07-24,215.9900054931641,167942900,Tesla,TSLA,1010.7790036824747,2024-07
2024-07-25,220.25,100636500,Tesla,TSLA,1030.7147085475253,2024-07
2024-07-26,219.8000030517578,94604100,Tesla,TSLA,1028.6088357967662,2024-07
2024-07-29,232.1000061035156,129201800,Tesla,TSLA,1086.1697622922313,2024-07
2024-07-30,222.6199951171875,100560300,Tesla,TSLA,1041.8056907335458,2024-07
2024-07-31,232.07000732421875,67497000,Tesla,TSLA,1086.0293755360012,2024-07
2024-08-01,216.8600006103516,83861900,Tesla,TSLA,1014.8503624277627,2024-08
2024-08-02,207.6699981689453,82880100,Tesla,TSLA,971.8434580557076,2024-08
2024-08-05,198.8800048828125,100308800,Tesla,TSLA,930.7084961122295,2024-08
2024-08-06,200.63999938964844,73783900,Tesla,TSLA,938.9448285760599,2024-08
2024-08-07,191.75999450683597,71159800,Tesla,TSLA,897.388634956588,2024-08
2024-08-08,198.83999633789065,65033900,Tesla,TSLA,930.5212661657208,2024-08
2024-08-09,200.0,58648300,Tesla,TSLA,935.9497920976395,2024-08
2024-08-12,197.4900054931641,64044900,Tesla,TSLA,924.2036479134431,2024-08
2024-08-13,207.8300018310547,76247400,Tesla,TSLA,972.5922350271384,2024-08
2024-08-14,201.3800048828125,70250000,Tesla,TSLA,942.40786851345,2024-08
2024-08-15,214.13999938964844,89848500,Tesla,TSLA,1002.1214395426505,2024-08
2024-08-16,216.1199951171875,88765100,Tesla,TSLA,1011.3873224903725,2024-08
2024-08-19,222.72000122070312,76435200,Tesla,TSLA,1042.2736941925154,2024-08
2024-08-20,221.1000061035156,74001200,Tesla,TSLA,1034.6925237268613,2024-08
2024-08-21,223.2700042724609,70146000,Tesla,TSLA,1044.8475704022444,2024-08
2024-08-22,210.66000366210935,79514500,Tesla,TSLA,985.835933154196,2024-08
2024-08-23,220.32000732421875,81525200,Tesla,TSLA,1031.0423252502649,2024-08
2024-08-26,213.2100067138672,59301200,Tesla,TSLA,997.7693072849016,2024-08
2024-08-27,209.2100067138672,62821400,Tesla,TSLA,979.0503114429488,2024-08
2024-08-28,205.75,64116400,Tesla,TSLA,962.8583486204466,2024-08
2024-08-29,206.27999877929688,62308800,Tesla,TSLA,965.3386098569213,2024-08
2024-08-30,214.1100006103516,63370600,Tesla,TSLA,1001.9810527864202,2024-08
2024-09-03,210.6000061035156,76714200,Tesla,TSLA,985.5551596417351,2024-09
2024-09-04,219.41000366210935,80651800,Tesla,TSLA,1026.7837365584678,2024-09
2024-09-05,230.1699981689453,119355000,Tesla,TSLA,1077.1378096666922,2024-09
2024-09-06,210.72999572753903,112177000,Tesla,TSLA,986.1634784496332,2024-09
2024-09-09,216.2700042724609,67443500,Tesla,TSLA,1012.089327678827,2024-09
2024-09-10,226.1699981689453,78891100,Tesla,TSLA,1058.4188138247393,2024-09
2024-09-11,228.1300048828125,83548600,Tesla,TSLA,1067.5911532065093,2024-09
2024-09-12,229.80999755859372,71894900,Tesla,TSLA,1075.453097184624,2024-09
2024-09-13,230.2899932861328,59515100,Tesla,TSLA,1077.699356691614,2024-09
2024-09-16,226.77999877929688,54323000,Tesla,TSLA,1061.2734635469292,2024-09
2024-09-17,227.8699951171875,66761600,Tesla,TSLA,1066.3743727761089,2024-09
2024-09-18,227.1999969482422,78010200,Tesla,TSLA,1063.238949541458,2024-09
2024-09-19,243.9199981689453,102694600,Tesla,TSLA,1141.4843578734049,2024-09
2024-09-20,238.25,99879100,Tesla,TSLA,1114.950189836313,2024-09
2024-09-23,250.0,86927200,Tesla,TSLA,1169.9372401220494,2024-09
2024-09-24,254.2700042724609,88491000,Tesla,TSLA,1189.9197881773785,2024-09
2024-09-25,257.0199890136719,65034300,Tesla,TSLA,1202.789026411419,2024-09
2024-09-26,254.22000122070312,67142200,Tesla,TSLA,1189.6857864478936,2024-09
2024-09-27,260.4599914550781,70988100,Tesla,TSLA,1218.8873742606668,2024-09
2024-09-30,261.6300048828125,80705700,Tesla,TSLA,1224.362743382864,2024-09
2024-10-01,258.0199890136719,87397600,Tesla,TSLA,1207.468775371907,2024-10
2024-10-02,249.0200042724609,93983900,Tesla,TSLA,1165.3511061348154,2024-10
2024-10-03,240.66000366210935,80729200,Tesla,TSLA,1126.228401968842,2024-10
2024-10-04,250.0800018310547,86573200,Tesla,TSLA,1170.3116286077648,2024-10
2024-10-07,240.8300018310547,68113300,Tesla,TSLA,1127.0239507232488,2024-10
2024-10-08,244.5,56303200,Tesla,TSLA,1144.1986208393641,2024-10
2024-10-09,241.0500030517578,66289500,Tesla,TSLA,1128.0535012071405,2024-10
2024-10-10,238.7700042724609,83087100,Tesla,TSLA,1117.3836792898114,2024-10
2024-10-11,217.8000030517578,142628900,Tesla,TSLA,1019.2493378757898,2024-10
2024-10-14,219.16000366210935,86291900,Tesla,TSLA,1025.6137993183459,2024-10
2024-10-15,219.57000732421875,62988800,Tesla,TSLA,1027.5325135298988,2024-10
2024-10-16,221.3300018310547,49632800,Tesla,TSLA,1035.768845993729,2024-10
2024-10-17,220.88999938964844,50791800,Tesla,TSLA,1033.7097450259457,2024-10
2024-10-18,220.6999969482422,49611900,Tesla,TSLA,1032.8205812982849,2024-10
2024-10-21,218.8500061035156,47329000,Tesla,TSLA,1024.1630885657628,2024-10
2024-10-22,217.97000122070312,43268700,Tesla,TSLA,1020.0448866301965,2024-10
2024-10-23,213.6499938964844,80938900,Tesla,TSLA,999.8283368453826,2024-10
2024-10-24,260.4800109863281,204491900,Tesla,TSLA,1218.9810606412234,2024-10
2024-10-25,269.19000244140625,161611900,Tesla,TSLA,1259.7416340989862,2024-10
2024-10-28,262.510009765625,107653600,Tesla,TSLA,1228.4809453184303,2024-10
2024-10-29,259.5199890136719,80521800,Tesla,TSLA,1214.4883988126394,2024-10
2024-10-30,257.54998779296875,53993600,Tesla,TSLA,1205.2692876478934,2024-10
2024-10-31,249.8500061035156,66575300,Tesla,TSLA,1169.2353063408968,2024-10
2024-11-01,248.97999572753903,57544800,Tesla,TSLA,1165.1638761883066,2024-11
2024-11-04,242.83999633789065,68802400,Tesla,TSLA,1136.4302204272014,2024-11
2024-11-05,251.44000244140625,69282500,Tesla,TSLA,1176.6760900503207,2024-11
2024-11-06,288.5299987792969,165228700,Tesla,TSLA,1350.2479618570756,2024-11
2024-11-07,296.9100036621094,117309200,Tesla,TSLA,1389.4642809963034,2024-11
2024-11-08,321.2200012207031,204782800,Tesla,TSLA,1503.2289668006028,2024-11
2024-11-11,350.0,210521600,Tesla,TSLA,1637.9121361708692,2024-11
2024-11-12,328.489990234375,155726000,Tesla,TSLA,1537.2506903300946,2024-11
2024-11-13,330.239990234375,125405600,Tesla,TSLA,1545.440251010949,2024-11
2024-11-14,311.17999267578125,120726100,Tesla,TSLA,1456.2442472492123,2024-11
2024-11-15,320.7200012207031,114440300,Tesla,TSLA,1500.889092320359,2024-11
2024-11-18,338.739990234375,126085600,Tesla,TSLA,1585.2181171750985,2024-11
2024-11-19,346.0,88852500,Tesla,TSLA,1619.1931403289163,2024-11
2024-11-20,342.0299987792969,66340700,Tesla,TSLA,1600.614531243194,2024-11
2024-11-21,339.6400146484375,58011700,Tesla,TSLA,1589.4300054912214,2024-11
2024-11-22,352.5599975585937,89140700,Tesla,TSLA,1649.8922820845503,2024-11
2024-11-25,338.5899963378906,95890900,Tesla,TSLA,1584.5161833939462,2024-11
2024-11-26,338.2300109863281,62295900,Tesla,TSLA,1582.8315423191807,2024-11
2024-11-27,332.8900146484375,57896400,Tesla,TSLA,1557.8417000079262,2024-11
2024-11-29,345.1600036621094,37167600,Tesla,TSLA,1615.2621683398588,2024-11
2024-12-02,357.0899963378906,77986500,Tesla,TSLA,1671.0915391629778,2024-12
2024-12-03,351.4200134277344,58267200,Tesla,TSLA,1644.5574425331884,2024-12
2024-12-04,357.92999267578125,50810900,Tesla,TSLA,1675.0225111520353,2024-12
2024-12-05,369.489990234375,81403600,Tesla,TSLA,1729.1203977101104,2024-12
2024-12-06,389.2200012207031,81455800,Tesla,TSLA,1821.4518961138006,2024-12
2024-12-09,389.7900085449219,96359200,Tesla,TSLA,1824.1193872967838,2024-12
2024-12-10,400.989990234375,97563600,Tesla,TSLA,1876.5324899654888,2024-12
2024-12-11,424.7699890136719,104287600,Tesla,TSLA,1987.8169145333138,2024-12
2024-12-12,418.1000061035156,87752200,Tesla,TSLA,1956.6030689430363,2024-12
2024-12-13,436.2300109863281,89000200,Tesla,TSLA,2041.446940447024,2024-12
2024-12-16,463.0199890136719,114083800,Tesla,TSLA,2166.8173122719872,2024-12
2024-12-17,479.8599853515625,131223000,Tesla,TSLA,2245.6242676288566,2024-12
2024-12-18,440.1300048828125,149340800,Tesla,TSLA,2059.6979328300067,2024-12
2024-12-19,436.1700134277344,118566100,Tesla,TSLA,2041.166166934563,2024-12
2024-12-20,421.05999755859375,132216200,Tesla,TSLA,1970.4550858779921,2024-12
2024-12-23,430.6000061035156,72698100,Tesla,TSLA,2015.0999309491385,2024-12
2024-12-24,462.2799987792969,59551800,Tesla,TSLA,2163.3543437419,2024-12
2024-12-26,454.1300048828125,76366400,Tesla,TSLA,2125.214418276842,2024-12
2024-12-27,431.6600036621094,82666800,Tesla,TSLA,2020.060453422088,2024-12
2024-12-30,417.4100036621094,64941000,Tesla,TSLA,1953.3740307351309,2024-12
2018-01-02,13.372268676757812,275000,Volkswagen,VWAGY,100.0,2018-01
2018-01-03,13.52437973022461,254600,Volkswagen,VWAGY,101.13751119681868,2018-01
2018-01-04,13.922687530517578,354200,Volkswagen,VWAGY,104.1161217072795,2018-01
2018-01-05,14.161998748779297,449400,Volkswagen,VWAGY,105.90572991847004,2018-01
2018-01-08,14.168553352355955,479200,Volkswagen,VWAGY,105.95474631004203,2018-01
2018-01-09,14.19150161743164,264800,Volkswagen,VWAGY,106.12635716853138,2018-01
2018-01-10,13.899739265441896,1273000,Volkswagen,VWAGY,103.9445108487902,2018-01
2018-01-11,14.186583518981934,369200,Volkswagen,VWAGY,106.08957882845618,2018-01
2018-01-12,14.535717010498049,446400,Volkswagen,VWAGY,108.70045586028654,2018-01
2018-01-16,14.86681842803955,487000,Volkswagen,VWAGY,111.17648611023945,2018-01
2018-01-17,14.752080917358398,552400,Volkswagen,VWAGY,110.31846034471937,2018-01
2018-01-18,14.73896598815918,245200,Volkswagen,VWAGY,110.22038477118552,2018-01
2018-01-19,14.98155689239502,342400,Volkswagen,VWAGY,112.03451900749117,2018-01
2018-01-22,15.253649711608888,368200,Volkswagen,VWAGY,114.06927336212654,2018-01
2018-01-23,15.050400733947754,270400,Volkswagen,VWAGY,112.54934445122751,2018-01
2018-01-24,15.037287712097168,227000,Volkswagen,VWAGY,112.45128314115694,2018-01
2018-01-25,14.830760955810549,334400,Volkswagen,VWAGY,110.90684246860614,2018-01
2018-01-26,14.961888313293455,316400,Volkswagen,VWAGY,111.88743417411693,2018-01
2018-01-29,14.876654624938965,169200,Volkswagen,VWAGY,111.25004279038986,2018-01
2018-01-30,14.591445922851562,260200,Volkswagen,VWAGY,109.11720573048899,2018-01
2018-01-31,14.568499565124512,250200,Volkswagen,VWAGY,108.94560913546296,2018-01
2018-02-01,14.555386543273926,241400,Volkswagen,VWAGY,108.84754782539238,2018-02
2018-02-02,14.127575874328612,363200,Volkswagen,VWAGY,105.64831006487022,2018-02
2018-02-05,13.103126525878906,1123200,Volkswagen,VWAGY,97.98731122306344,2018-02
2018-02-06,13.85056495666504,1020800,Volkswagen,VWAGY,103.57677737015972,2018-02
2018-02-07,13.784998893737791,349600,Volkswagen,VWAGY,103.08646368807517,2018-02
2018-02-08,13.29326343536377,453200,Volkswagen,VWAGY,99.40918595562351,2018-02
2018-02-09,13.585026741027832,585200,Volkswagen,VWAGY,101.59103940709635,2018-02
2018-02-12,13.745661735534668,264400,Volkswagen,VWAGY,102.79229402132673,2018-02
2018-02-13,13.804670333862305,155400,Volkswagen,VWAGY,103.23356991664431,2018-02
2018-02-14,13.989890098571776,115400,Volkswagen,VWAGY,104.61867344086082,2018-02
2018-02-15,13.965301513671877,256200,Volkswagen,VWAGY,104.43479600394814,2018-02
2018-02-16,13.945633888244627,154600,Volkswagen,VWAGY,104.28771830230555,2018-02
2018-02-20,13.44078540802002,721600,Volkswagen,VWAGY,100.51237925978332,2018-02
2018-02-21,13.253924369812012,246400,Volkswagen,VWAGY,99.1150020254118,2018-02
2018-02-22,13.404725074768066,383800,Volkswagen,VWAGY,100.24271422295506,2018-02
